,種類,質問,回答,Positive,Negative,Hard-Negative
903,Q4,1975年から1995年で岩手県の人口は変わっていますか？,同じくらいです。,"[581, 781]","[25, 127, 335]","[481, 337, 581]"
904,Q4,1930年から1990年で岩手県の人口は変わっていますか？,増えています。,"[146, 731]","[111, 583, 254]","[194, 981, 531]"
905,Q4,1985年から1990年で岩手県の人口は変わっていますか？,同じくらいです。,"[731, 681]","[77, 294, 87]","[981, 831, 881]"
906,Q4,1980年から1985年で岩手県の人口は変わっていますか？,同じくらいです。,"[681, 631]","[856, 702, 655]","[931, 433, 242]"
907,Q4,1980年から2010年で岩手県の人口は変わっていますか？,同じくらいです。,"[631, 931]","[918, 857, 763]","[931, 481, 242]"
908,Q4,1965年から2010年で岩手県の人口は変わっていますか？,同じくらいです。,"[931, 481]","[429, 214, 747]","[433, 337, 146]"
909,Q4,1925年から1965年で岩手県の人口は変わっていますか？,増えています。,"[481, 98]","[742, 6, 666]","[194, 881, 581]"
910,Q4,1925年から1970年で岩手県の人口は変わっていますか？,増えています。,"[98, 531]","[817, 593, 948]","[881, 581, 385]"
911,Q4,1960年から1970年で岩手県の人口は変わっていますか？,同じくらいです。,"[531, 433]","[32, 293, 717]","[146, 531, 290]"
912,Q4,1960年から2015年で岩手県の人口は変わっていますか？,同じくらいです。,"[433, 981]","[26, 94, 955]","[781, 581, 433]"
913,Q4,1920年から2015年で岩手県の人口は変わっていますか？,増えています。,"[981, 50]","[276, 1009, 724]","[981, 581, 242]"
914,Q4,1920年から1945年で岩手県の人口は変わっていますか？,増えています。,"[50, 290]","[801, 70, 773]","[731, 2, 98]"
915,Q4,1945年から1955年で岩手県の人口は変わっていますか？,同じくらいです。,"[290, 385]","[219, 695, 73]","[146, 481, 2]"
916,Q4,1955年から2005年で岩手県の人口は変わっていますか？,同じくらいです。,"[385, 881]","[934, 745, 991]","[2, 531, 337]"
917,Q4,1975年から2005年で岩手県の人口は変わっていますか？,同じくらいです。,"[881, 581]","[785, 590, 615]","[631, 2, 881]"
918,Q4,1940年から1975年で岩手県の人口は変わっていますか？,増えています。,"[581, 242]","[909, 116, 990]","[781, 681, 146]"
919,Q4,1935年から1940年で岩手県の人口は変わっていますか？,同じくらいです。,"[242, 194]","[377, 652, 360]","[385, 531, 50]"
920,Q4,1935年から1995年で岩手県の人口は変わっていますか？,増えています。,"[194, 781]","[796, 294, 90]","[781, 146, 2]"
921,Q4,1995年から2000年で岩手県の人口は変わっていますか？,同じくらいです。,"[781, 831]","[69, 36, 196]","[981, 242, 385]"
922,Q4,1950年から2000年で岩手県の人口は変わっていますか？,同じくらいです。,"[831, 337]","[437, 1022, 70]","[337, 98, 481]"
923,Q4,1935年から1975年で宮城県の人口は変わっていますか？,増えています。,"[195, 582]","[453, 161, 540]","[243, 291, 532]"
924,Q4,1940年から1975年で宮城県の人口は変わっていますか？,増えています。,"[582, 243]","[21, 487, 41]","[482, 982, 832]"
925,Q4,1930年から1940年で宮城県の人口は変わっていますか？,同じくらいです。,"[243, 147]","[71, 103, 109]","[832, 632, 782]"
926,Q4,1930年から2015年で宮城県の人口は変わっていますか？,増えています。,"[147, 982]","[472, 458, 122]","[482, 3, 434]"
927,Q4,2000年から2015年で宮城県の人口は変わっていますか？,同じくらいです。,"[982, 832]","[851, 814, 559]","[243, 434, 99]"
928,Q4,2000年から2010年で宮城県の人口は変わっていますか？,同じくらいです。,"[832, 932]","[154, 764, 337]","[195, 386, 732]"
929,Q4,1960年から2010年で宮城県の人口は変わっていますか？,増えています。,"[932, 434]","[106, 183, 905]","[338, 882, 782]"
930,Q4,1960年から1995年で宮城県の人口は変わっていますか？,増えています。,"[434, 782]","[221, 870, 484]","[982, 291, 51]"
931,Q4,1970年から1995年で宮城県の人口は変わっていますか？,増えています。,"[782, 532]","[908, 595, 749]","[582, 682, 147]"
932,Q4,1945年から1970年で宮城県の人口は変わっていますか？,増えています。,"[532, 291]","[814, 1019, 130]","[338, 147, 682]"
933,Q4,1945年から2005年で宮城県の人口は変わっていますか？,増えています。,"[291, 882]","[235, 592, 136]","[195, 582, 482]"
934,Q4,1925年から2005年で宮城県の人口は変わっていますか？,増えています。,"[882, 99]","[439, 580, 100]","[532, 582, 195]"
935,Q4,1925年から1950年で宮城県の人口は変わっていますか？,増えています。,"[99, 338]","[839, 809, 139]","[682, 782, 195]"
936,Q4,1950年から1955年で宮城県の人口は変わっていますか？,同じくらいです。,"[338, 386]","[130, 861, 315]","[51, 386, 782]"
937,Q4,1955年から1980年で宮城県の人口は変わっていますか？,増えています。,"[386, 632]","[501, 265, 70]","[434, 882, 732]"
938,Q4,1980年から1990年で宮城県の人口は変わっていますか？,同じくらいです。,"[632, 732]","[34, 204, 534]","[732, 99, 682]"
939,Q4,1965年から1990年で宮城県の人口は変わっていますか？,増えています。,"[732, 482]","[289, 588, 391]","[195, 243, 882]"
940,Q4,1920年から1965年で宮城県の人口は変わっていますか？,増えています。,"[482, 51]","[492, 683, 159]","[682, 532, 434]"
941,Q4,1920年から1985年で宮城県の人口は変わっていますか？,増えています。,"[51, 682]","[351, 295, 635]","[434, 51, 882]"
942,Q4,1925年から2005年で宮城県の人口は変わっていますか？,増えています。,"[99, 882]","[399, 123, 145]","[195, 832, 434]"
943,Q4,1930年から2005年で宮城県の人口は変わっていますか？,増えています。,"[882, 147]","[599, 138, 509]","[482, 882, 532]"
944,Q4,1930年から1935年で宮城県の人口は変わっていますか？,同じくらいです。,"[147, 195]","[376, 120, 277]","[782, 434, 582]"
945,Q4,1935年から1965年で宮城県の人口は変わっていますか？,増えています。,"[195, 482]","[851, 58, 743]","[632, 147, 832]"
946,Q4,1945年から1965年で宮城県の人口は変わっていますか？,同じくらいです。,"[482, 291]","[949, 731, 289]","[582, 482, 982]"
947,Q4,1945年から2010年で宮城県の人口は変わっていますか？,増えています。,"[291, 932]","[425, 625, 745]","[243, 782, 882]"
948,Q4,1920年から2010年で宮城県の人口は変わっていますか？,増えています。,"[932, 51]","[360, 161, 954]","[291, 532, 982]"
949,Q4,1920年から1985年で宮城県の人口は変わっていますか？,増えています。,"[51, 682]","[41, 658, 465]","[682, 832, 99]"
950,Q4,1960年から1985年で宮城県の人口は変わっていますか？,増えています。,"[682, 434]","[315, 269, 621]","[99, 386, 532]"
951,Q4,1960年から1975年で宮城県の人口は変わっていますか？,同じくらいです。,"[434, 582]","[565, 804, 181]","[682, 932, 3]"
952,Q4,1975年から2015年で宮城県の人口は変わっていますか？,同じくらいです。,"[582, 982]","[750, 94, 114]","[482, 434, 147]"
953,Q4,1995年から2015年で宮城県の人口は変わっていますか？,同じくらいです。,"[982, 782]","[395, 910, 40]","[932, 434, 243]"
954,Q4,1955年から1995年で宮城県の人口は変わっていますか？,増えています。,"[782, 386]","[50, 227, 660]","[51, 832, 99]"
955,Q4,1955年から1980年で宮城県の人口は変わっていますか？,増えています。,"[386, 632]","[872, 268, 722]","[932, 3, 632]"
956,Q4,1980年から1990年で宮城県の人口は変わっていますか？,同じくらいです。,"[632, 732]","[839, 749, 172]","[99, 243, 434]"
957,Q4,1970年から1990年で宮城県の人口は変わっていますか？,増えています。,"[732, 532]","[840, 731, 804]","[782, 99, 195]"
958,Q4,1940年から1970年で宮城県の人口は変わっていますか？,増えています。,"[532, 243]","[994, 351, 420]","[147, 482, 338]"
959,Q4,1940年から2000年で宮城県の人口は変わっていますか？,増えています。,"[243, 832]","[881, 981, 186]","[682, 291, 632]"
960,Q4,1950年から2000年で宮城県の人口は変わっていますか？,増えています。,"[832, 338]","[967, 372, 45]","[732, 51, 386]"
961,Q4,1935年から1955年で宮城県の人口は変わっていますか？,増えています。,"[386, 195]","[933, 839, 900]","[51, 434, 386]"
962,Q4,1935年から1985年で宮城県の人口は変わっていますか？,増えています。,"[195, 682]","[53, 671, 930]","[338, 582, 243]"
963,Q4,1980年から1985年で宮城県の人口は変わっていますか？,同じくらいです。,"[682, 632]","[149, 730, 697]","[632, 338, 147]"
964,Q4,1945年から1980年で宮城県の人口は変わっていますか？,増えています。,"[632, 291]","[692, 825, 795]","[782, 632, 99]"
965,Q4,1945年から2005年で宮城県の人口は変わっていますか？,増えています。,"[291, 882]","[559, 187, 146]","[882, 932, 732]"
966,Q4,1965年から2005年で宮城県の人口は変わっていますか？,増えています。,"[882, 482]","[2, 614, 461]","[195, 982, 782]"
967,Q4,1960年から1965年で宮城県の人口は変わっていますか？,同じくらいです。,"[482, 434]","[595, 70, 405]","[99, 532, 882]"
968,Q4,1950年から1960年で宮城県の人口は変わっていますか？,同じくらいです。,"[434, 338]","[55, 1008, 219]","[882, 195, 632]"
969,Q4,1920年から1950年で宮城県の人口は変わっていますか？,増えています。,"[338, 51]","[1012, 769, 605]","[195, 582, 782]"
970,Q4,1920年から1925年で宮城県の人口は変わっていますか？,同じくらいです。,"[51, 99]","[720, 234, 959]","[632, 482, 386]"
971,Q4,1925年から2000年で宮城県の人口は変わっていますか？,増えています。,"[99, 832]","[81, 376, 496]","[932, 482, 338]"
972,Q4,1975年から2000年で宮城県の人口は変わっていますか？,増えています。,"[832, 582]","[769, 333, 619]","[532, 147, 882]"
973,Q4,1930年から1975年で宮城県の人口は変わっていますか？,増えています。,"[582, 147]","[170, 285, 100]","[3, 882, 434]"
974,Q4,1930年から1940年で宮城県の人口は変わっていますか？,同じくらいです。,"[147, 243]","[821, 40, 912]","[291, 932, 582]"
975,Q4,1940年から1970年で宮城県の人口は変わっていますか？,増えています。,"[243, 532]","[498, 463, 303]","[195, 482, 732]"
976,Q4,1970年から1995年で宮城県の人口は変わっていますか？,増えています。,"[532, 782]","[411, 539, 870]","[99, 3, 482]"
977,Q4,1995年から2010年で宮城県の人口は変わっていますか？,同じくらいです。,"[782, 932]","[816, 140, 246]","[482, 291, 632]"
978,Q4,2010年から2015年で宮城県の人口は変わっていますか？,同じくらいです。,"[932, 982]","[950, 350, 961]","[147, 532, 482]"
979,Q4,1990年から2015年で宮城県の人口は変わっていますか？,同じくらいです。,"[982, 732]","[649, 792, 29]","[434, 532, 582]"
980,Q4,1985年から2000年で秋田県の人口は変わっていますか？,同じくらいです。,"[683, 833]","[402, 806, 568]","[983, 292, 196]"
981,Q4,1935年から2000年で秋田県の人口は変わっていますか？,同じくらいです。,"[833, 196]","[739, 306, 704]","[633, 4, 244]"
982,Q4,1935年から1960年で秋田県の人口は変わっていますか？,増えています。,"[196, 435]","[620, 546, 842]","[435, 683, 883]"
983,Q4,1920年から1960年で秋田県の人口は変わっていますか？,増えています。,"[435, 52]","[356, 961, 569]","[533, 244, 196]"
984,Q4,1920年から1995年で秋田県の人口は変わっていますか？,増えています。,"[52, 783]","[908, 147, 532]","[244, 533, 100]"
985,Q4,1940年から1995年で秋田県の人口は変わっていますか？,同じくらいです。,"[783, 244]","[501, 822, 237]","[533, 583, 339]"
986,Q4,1925年から1940年で秋田県の人口は変わっていますか？,同じくらいです。,"[244, 100]","[957, 211, 594]","[733, 292, 633]"
987,Q4,1925年から1990年で秋田県の人口は変わっていますか？,増えています。,"[100, 733]","[973, 563, 108]","[52, 733, 583]"
988,Q4,1955年から1990年で秋田県の人口は変わっていますか？,同じくらいです。,"[733, 387]","[372, 954, 461]","[983, 533, 583]"
989,Q4,1930年から1955年で秋田県の人口は変わっていますか？,増えています。,"[387, 148]","[659, 78, 602]","[583, 783, 483]"
990,Q4,1930年から1970年で秋田県の人口は変わっていますか？,増えています。,"[148, 533]","[574, 411, 172]","[4, 633, 148]"
991,Q4,1970年から2005年で秋田県の人口は変わっていますか？,同じくらいです。,"[533, 883]","[202, 300, 173]","[833, 100, 883]"
